8473.91,6012130000.0,142868004122,16859750.0,16859750.0,0.29,4.99,5.29,8426.4,8431.02,8428.71,18-02-12-14-58
8473.91,6012130000.0,142868004122,16859750.0,16859750.0,0.29,4.99,5.29,8426.4,8431.02,8428.71,18-02-12-14-59
8474.95,6000170000.0,142885639962,16859762.0,16859762.0,0.35,5.05,5.33,8425.1,8428.69,8426.9,18-02-12-15-00
8474.95,6000170000.0,142885639962,16859762.0,16859762.0,0.35,5.05,5.33,8426.15,8430.04,8428.1,18-02-12-15-01
8474.95,6000170000.0,142885639962,16859762.0,16859762.0,0.35,5.05,5.33,8421.98,8425.17,8423.58,18-02-12-15-02
8474.95,6000170000.0,142885639962,16859762.0,16859762.0,0.35,5.05,5.33,8418.67,8422.68,8420.68,18-02-12-15-03
8474.95,6000170000.0,142885639962,16859762.0,16859762.0,0.35,5.05,5.33,8408.79,8411.63,8410.21,18-02-12-15-04
8465.05,5988320000.0,142718728318,16859762.0,16859762.0,0.16,4.96,5.25,8410.27,8412.29,8411.28,18-02-12-15-05
8465.05,5988320000.0,142718728318,16859762.0,16859762.0,0.16,4.96,5.25,8408.79,8411.63,8410.21,18-02-12-15-06
8465.05,5988320000.0,142718728318,16859762.0,16859762.0,0.16,4.96,5.25,8382.09,8384.95,8383.52,18-02-12-15-07
8465.05,5988320000.0,142718728318,16859762.0,16859762.0,0.16,4.96,5.25,8382.69,8386.08,8384.39,18-02-12-15-08
8465.05,5988320000.0,142718728318,16859762.0,16859762.0,0.16,4.96,5.25,8384.34,8388.57,8386.46,18-02-12-15-09
8450.81,5972250000.0,142478645307,16859762.0,16859762.0,-0.07,4.79,5.12,8377.84,8380.78,8379.31,18-02-12-15-10
8450.81,5972250000.0,142478645307,16859762.0,16859762.0,-0.07,4.79,5.12,8393.69,8397.42,8395.56,18-02-12-15-11
8450.81,5972250000.0,142478645307,16859762.0,16859762.0,-0.07,4.79,5.12,8401.85,8407.04,8404.45,18-02-12-15-12
8450.81,5972250000.0,142478645307,16859762.0,16859762.0,-0.07,4.79,5.12,8412.91,8416.13,8414.52,18-02-12-15-13
8450.81,5972250000.0,142478645307,16859762.0,16859762.0,-0.07,4.79,5.12,8412.12,8414.07,8413.09,18-02-12-15-14
8444.22,5969820000.0,142367539476,16859762.0,16859762.0,-0.24,4.8,5.08,8412.12,8414.07,8413.09,18-02-12-15-15
8444.22,5969820000.0,142367539476,16859762.0,16859762.0,-0.24,4.8,5.08,8444.22,8450.08,8447.15,18-02-12-15-16
8444.22,5969820000.0,142367539476,16859762.0,16859762.0,-0.24,4.8,5.08,8424.43,8428.07,8426.25,18-02-12-15-17
8444.22,5969820000.0,142367539476,16859762.0,16859762.0,-0.24,4.8,5.08,8446.04,8451.79,8448.92,18-02-12-15-18
8444.22,5969820000.0,142367539476,16859762.0,16859762.0,-0.24,4.8,5.08,8484.25,8487.74,8485.99,18-02-12-15-19
8478.25,5997680000.0,142941277176,16859762.0,16859762.0,0.12,5.23,5.54,8493.89,8495.04,8494.47,18-02-12-15-20
8478.25,5997680000.0,142941277176,16859762.0,16859762.0,0.12,5.23,5.54,8468.03,8475.7,8471.87,18-02-12-15-21
8478.25,5997680000.0,142941277176,16859762.0,16859762.0,0.12,5.23,5.54,8494.26,8496.25,8495.26,18-02-12-15-22
8478.25,5997680000.0,142941277176,16859762.0,16859762.0,0.12,5.23,5.54,8484.89,8488.46,8486.68,18-02-12-15-23
8478.25,5997680000.0,142941277176,16859762.0,16859762.0,0.12,5.23,5.54,8499.65,8502.4,8501.03,18-02-12-15-24
8518.83,6024380000.0,143625446318,16859762.0,16859762.0,0.44,5.88,6.09,8529.51,8531.39,8530.45,18-02-12-15-25
8518.83,6024380000.0,143625446318,16859762.0,16859762.0,0.44,5.88,6.09,8499.65,8502.4,8501.02,18-02-12-15-26
8518.83,6024380000.0,143625446318,16859762.0,16859762.0,0.44,5.88,6.09,8517.79,8522.5,8520.14,18-02-12-15-27
8518.83,6024380000.0,143625446318,16859762.0,16859762.0,0.44,5.88,6.09,8517.79,8522.5,8520.14,18-02-12-15-28
8518.83,6024380000.0,143625446318,16859762.0,16859762.0,0.44,5.88,6.09,8514.18,8518.25,8516.21,18-02-12-15-29
8541.02,6038960000.0,143999564437,16859762.0,16859762.0,0.71,6.18,6.4,8514.27,8518.09,8516.18,18-02-12-15-30
8541.02,6038960000.0,143999564437,16859762.0,16859762.0,0.71,6.18,6.4,8521.99,8524.74,8523.37,18-02-12-15-31
8541.02,6038960000.0,143999564437,16859762.0,16859762.0,0.71,6.18,6.4,8521.99,8524.74,8523.37,18-02-12-15-32
8541.02,6038960000.0,143999564437,16859762.0,16859762.0,0.71,6.18,6.4,8526.1,8529.68,8527.89,18-02-12-15-33
8541.02,6038960000.0,143999564437,16859762.0,16859762.0,0.71,6.18,6.4,8512.91,8514.78,8513.85,18-02-12-15-34
8550.7,6050300000.0,144162766933,16859762.0,16859762.0,0.78,6.38,6.56,8521.31,8523.28,8522.3,18-02-12-15-35
8550.7,6050300000.0,144162766933,16859762.0,16859762.0,0.78,6.38,6.56,8521.31,8523.28,8522.29,18-02-12-15-36
8550.7,6050300000.0,144162766933,16859762.0,16859762.0,0.78,6.38,6.56,8516.81,8518.45,8517.63,18-02-12-15-37
8550.7,6050300000.0,144162766933,16859762.0,16859762.0,0.78,6.38,6.56,8504.44,8508.54,8506.49,18-02-12-15-38
8550.7,6050300000.0,144162766933,16859762.0,16859762.0,0.78,6.38,6.56,8521.99,8524.74,8523.37,18-02-12-15-39
8555.98,6040730000.0,144252000376,16859787.0,16859787.0,0.86,6.57,6.65,8504.1,8507.09,8505.6,18-02-12-15-40
8555.98,6040730000.0,144252000376,16859787.0,16859787.0,0.86,6.57,6.65,8496.33,8498.94,8497.64,18-02-12-15-41
8555.98,6040730000.0,144252000376,16859787.0,16859787.0,0.86,6.57,6.65,8498.56,8501.19,8499.88,18-02-12-15-42
8555.98,6040730000.0,144252000376,16859787.0,16859787.0,0.86,6.57,6.65,8495.38,8497.65,8496.52,18-02-12-15-43
8555.98,6040730000.0,144252000376,16859787.0,16859787.0,0.86,6.57,6.65,8494.24,8497.93,8496.08,18-02-12-15-44
8545.54,6003870000.0,144075984200,16859787.0,16859787.0,0.79,6.5,6.57,8511.95,8517.1,8514.53,18-02-12-15-45
8545.54,6003870000.0,144075984200,16859787.0,16859787.0,0.79,6.5,6.57,8511.95,8517.1,8514.52,18-02-12-15-46
8545.54,6003870000.0,144075984200,16859787.0,16859787.0,0.79,6.5,6.57,8513.04,8517.27,8515.16,18-02-12-15-47
8545.54,6003870000.0,144075984200,16859787.0,16859787.0,0.79,6.5,6.57,8494.24,8497.93,8496.08,18-02-12-15-48
8545.54,6003870000.0,144075984200,16859787.0,16859787.0,0.79,6.5,6.57,8501.02,8504.43,8502.73,18-02-12-15-49
8545.54,6003870000.0,144075984200,16859787.0,16859787.0,0.79,6.5,6.57,8501.02,8504.43,8502.73,18-02-12-15-50
8541.95,5993400000.0,144015457565,16859787.0,16859787.0,0.8,6.52,6.53,8488.36,8492.78,8490.57,18-02-12-15-51
8541.95,5993400000.0,144015457565,16859787.0,16859787.0,0.8,6.52,6.53,8497.22,8502.7,8499.96,18-02-12-15-52
8541.95,5993400000.0,144015457565,16859787.0,16859787.0,0.8,6.52,6.53,8482.81,8487.82,8485.31,18-02-12-15-53
8541.95,5993400000.0,144015457565,16859787.0,16859787.0,0.8,6.52,6.53,8482.81,8487.82,8485.31,18-02-12-15-54
8541.95,5993400000.0,144015457565,16859787.0,16859787.0,0.8,6.52,6.53,8486.93,8493.18,8490.06,18-02-12-15-55
8534.6,5971470000.0,143891538130,16859787.0,16859787.0,0.77,6.49,6.47,8486.93,8493.18,8490.06,18-02-12-15-56
8534.6,5971470000.0,143891538130,16859787.0,16859787.0,0.77,6.49,6.47,8463.73,8468.07,8465.9,18-02-12-15-57
8534.6,5971470000.0,143891538130,16859787.0,16859787.0,0.77,6.49,6.47,8466.6,8475.59,8471.1,18-02-12-15-58
8534.6,5971470000.0,143891538130,16859787.0,16859787.0,0.77,6.49,6.47,8463.73,8468.07,8465.9,18-02-12-15-59
8534.6,5971470000.0,143891538130,16859787.0,16859787.0,0.77,6.49,6.47,8476.27,8481.52,8478.9,18-02-12-16-00
8529.44,5959370000.0,143804968101,16859837.0,16859837.0,0.75,6.45,6.45,8476.27,8481.52,8478.9,18-02-12-16-01
8529.44,5959370000.0,143804968101,16859837.0,16859837.0,0.75,6.45,6.45,8478.68,8480.65,8479.66,18-02-12-16-02
8529.44,5959370000.0,143804968101,16859837.0,16859837.0,0.75,6.45,6.45,8478.68,8480.65,8479.67,18-02-12-16-03
8529.44,5959370000.0,143804968101,16859837.0,16859837.0,0.75,6.45,6.45,8507.86,8510.78,8509.32,18-02-12-16-04
8529.44,5959370000.0,143804968101,16859837.0,16859837.0,0.75,6.45,6.45,8507.86,8510.78,8509.32,18-02-12-16-05
8531.69,5952100000.0,143842902735,16859837.0,16859837.0,0.79,6.54,6.5,8506.31,8509.37,8507.84,18-02-12-16-06
8531.69,5952100000.0,143842902735,16859837.0,16859837.0,0.79,6.54,6.5,8510.48,8512.82,8511.65,18-02-12-16-07
8531.69,5952100000.0,143842902735,16859837.0,16859837.0,0.79,6.54,6.5,8510.48,8512.82,8511.65,18-02-12-16-08
8531.69,5952100000.0,143842902735,16859837.0,16859837.0,0.79,6.54,6.5,8553.18,8554.75,8553.96,18-02-12-16-09
8550.33,5953580000.0,144157170096,16859837.0,16859837.0,0.92,6.8,6.81,8527.28,8529.3,8528.29,18-02-12-16-10
8550.33,5953580000.0,144157170096,16859837.0,16859837.0,0.92,6.8,6.81,8553.18,8554.75,8553.97,18-02-12-16-11
