0.105295815296,18-02-12-14-08
0.112438672439,18-02-12-14-09
0.121418409447,18-02-12-14-10
0.124940375982,18-02-12-14-11
0.127587519026,18-02-12-14-12
0.134808387933,18-02-12-14-13
0.134808387933,18-02-12-14-14
0.135510942761,18-02-12-14-15
0.13372790404,18-02-12-14-16
0.13372790404,18-02-12-14-17
0.131991178014,18-02-12-14-18
0.131991178014,18-02-12-14-19
0.144529951413,18-02-12-14-20
0.154083270981,18-02-12-14-21
0.154083270981,18-02-12-14-22
0.154083270981,18-02-12-14-23
0.156009311869,18-02-12-14-24
0.154083270981,18-02-12-14-25
0.154083270981,18-02-12-14-26
0.150555934121,18-02-12-14-27
0.150555934121,18-02-12-14-28
0.153777169012,18-02-12-14-29
0.15805152495,18-02-12-14-30
0.170397203962,18-02-12-14-31
0.172527169012,18-02-12-14-32
0.172527169012,18-02-12-14-33
0.174711057227,18-02-12-14-34
0.176950942576,18-02-12-14-35
0.176950942576,18-02-12-14-36
0.183361198986,18-02-12-14-37
0.183361198986,18-02-12-14-38
0.183361198986,18-02-12-14-39
0.183361198986,18-02-12-14-40
0.178640919266,18-02-12-14-41
0.183341996089,18-02-12-14-42
0.182720173345,18-02-12-14-43
0.176309916935,18-02-12-14-44
0.176309916935,18-02-12-14-45
0.172995919012,18-02-12-14-47
0.177033006431,18-02-12-14-48
0.177033006431,18-02-12-14-49
0.174874067328,18-02-12-14-50
0.174874067328,18-02-12-14-51
0.174874067328,18-02-12-14-52
0.174874067328,18-02-12-14-53
0.172767150855,18-02-12-14-54
0.170710399059,18-02-12-14-55
0.170710399059,18-02-12-14-56
0.170710399059,18-02-12-14-57
0.172280472795,18-02-12-14-58
0.172280472795,18-02-12-14-59
0.17131790595,18-02-12-15-00
0.175446048262,18-02-12-15-01
0.170024361515,18-02-12-15-02
0.170024361515,18-02-12-15-03
0.170024361515,18-02-12-15-04
0.171667296893,18-02-12-15-05
0.170836622528,18-02-12-15-06
0.170836622528,18-02-12-15-07
0.170836622528,18-02-12-15-08
0.170836622528,18-02-12-15-09
0.170836622528,18-02-12-15-10
0.167258191155,18-02-12-15-11
0.167258191155,18-02-12-15-12
0.167258191155,18-02-12-15-13
0.167258191155,18-02-12-15-14
0.167258191155,18-02-12-15-15
0.165016024028,18-02-12-15-16
0.165016024028,18-02-12-15-17
0.165016024028,18-02-12-15-18
0.165016024028,18-02-12-15-19
0.163119288119,18-02-12-15-20
0.161721450384,18-02-12-15-21
0.161721450384,18-02-12-15-22
0.161721450384,18-02-12-15-23
0.16002571395,18-02-12-15-24
0.158186337928,18-02-12-15-25
0.158186337928,18-02-12-15-26
0.165839667439,18-02-12-15-28
0.16487067519,18-02-12-15-29
0.168821824093,18-02-12-15-30
0.170880626826,18-02-12-15-31
0.167846231272,18-02-12-15-32
0.174019070778,18-02-12-15-33
0.172255402348,18-02-12-15-34
0.172255402348,18-02-12-15-35
0.173938904031,18-02-12-15-36
0.174866478373,18-02-12-15-37
0.17208705218,18-02-12-15-38
0.167988140332,18-02-12-15-39
0.167988140332,18-02-12-15-40
0.167988140332,18-02-12-15-41
0.167988140332,18-02-12-15-42
0.158613140332,18-02-12-15-43
0.155813202572,18-02-12-15-44
0.155813202572,18-02-12-15-45
0.155813202572,18-02-12-15-46
0.160134190227,18-02-12-15-47
0.16456642316,18-02-12-15-48
0.16456642316,18-02-12-15-49
0.16456642316,18-02-12-15-50
0.16456642316,18-02-12-15-51
0.16456642316,18-02-12-15-52
0.16456642316,18-02-12-15-53
0.16456642316,18-02-12-15-54
0.16894142316,18-02-12-15-55
0.16894142316,18-02-12-15-56
0.16894142316,18-02-12-15-57
0.16894142316,18-02-12-15-58
0.16894142316,18-02-12-15-59
0.16269142316,18-02-12-16-00
0.166107972114,18-02-12-16-01
0.179022975898,18-02-12-16-02
0.170106947451,18-02-12-16-03
0.170106947451,18-02-12-16-04
0.158343769326,18-02-12-16-05
0.151200912183,18-02-12-16-06
0.144788574521,18-02-12-16-07
0.149047062007,18-02-12-16-08
0.148073350779,18-02-12-16-10
0.148073350779,18-02-12-16-11
0.145895801502,18-02-12-16-12
0.146474203657,18-02-12-16-13
0.146474203657,18-02-12-16-14
0.146474203657,18-02-12-16-15
0.14348912903,18-02-12-16-16
0.14348912903,18-02-12-16-17
0.127236837917,18-02-12-16-18
0.120578376937,18-02-12-16-19
0.120578376937,18-02-12-16-20
0.121782741906,18-02-12-16-21
0.117301307847,18-02-12-16-22
0.128798469388,18-02-12-16-23
0.128798469388,18-02-12-16-24
0.132114389234,18-02-12-16-25
0.130227040816,18-02-12-16-26
0.130227040816,18-02-12-16-27
0.124869897959,18-02-12-16-28
0.117727040816,18-02-12-16-29
0.119433229814,18-02-12-16-30
0.125872623753,18-02-12-16-31
0.127723691749,18-02-12-16-32
0.124413548753,18-02-12-16-33
0.115322639662,18-02-12-16-34
0.115618991728,18-02-12-16-35
0.115618991728,18-02-12-16-36
0.117152815885,18-02-12-16-37
0.117152815885,18-02-12-16-38
0.116220137887,18-02-12-16-39
0.114628081203,18-02-12-16-40
0.114628081203,18-02-12-16-41
0.111590508257,18-02-12-16-42
0.108007076637,18-02-12-16-43
0.106580135998,18-02-12-16-44
0.108060415665,18-02-12-16-45
0.106580135998,18-02-12-16-46
0.114599323349,18-02-12-16-47
0.10513986389,18-02-12-16-48
0.103182443482,18-02-12-16-49
0.108403727121,18-02-12-16-50
0.106995886509,18-02-12-16-51
0.105624144374,18-02-12-16-53
0.0947934590023,18-02-12-16-54
0.0972346886587,18-02-12-16-55
0.0875180603503,18-02-12-16-56
0.0875180603503,18-02-12-16-57
0.0915299600948,18-02-12-16-58
0.090688209253,18-02-12-16-59
0.0874468118687,18-02-12-17-00
0.0874468118687,18-02-12-17-01
0.0874468118687,18-02-12-17-02
0.0847562651835,18-02-12-17-03
0.0869577266168,18-02-12-17-04
0.0721928163211,18-02-12-17-05
0.071255247278,18-02-12-17-06
0.071255247278,18-02-12-17-07
0.0653028663256,18-02-12-17-08
0.0653028663256,18-02-12-17-09
0.0637109427609,18-02-12-17-10
0.0637109427609,18-02-12-17-11
0.0637109427609,18-02-12-17-12
0.0670442760943,18-02-12-17-13
0.0635305356194,18-02-12-17-14
0.0635305356194,18-02-12-17-15
0.0635305356194,18-02-12-17-16
0.0635305356194,18-02-12-17-17
0.0585215941466,18-02-12-17-18
0.058120953121,18-02-12-17-19
0.058120953121,18-02-12-17-20
0.058120953121,18-02-12-17-21
0.0596720289313,18-02-12-17-22
0.0596720289313,18-02-12-17-23
0.0613833456516,18-02-12-17-24
0.0599218374218,18-02-12-17-25
0.0592168746286,18-02-12-17-26
0.058528306319,18-02-12-17-27
0.055039934226,18-02-12-17-28
0.0544072913038,18-02-12-17-29
0.0544072913038,18-02-12-17-30
0.0538674536058,18-02-12-17-32
0.0589954139092,18-02-12-17-33
0.0589954139092,18-02-12-17-34
0.0555074272133,18-02-12-17-35
0.0552158489658,18-02-12-17-36
0.0552158489658,18-02-12-17-37
0.0552158489658,18-02-12-17-38
0.0552158489658,18-02-12-17-39
0.0552158489658,18-02-12-17-40
0.0560275372775,18-02-12-17-41
0.0553683897802,18-02-12-17-42
0.048910617806,18-02-12-17-43
0.048910617806,18-02-12-17-44
0.048910617806,18-02-12-17-45
0.0483484267967,18-02-12-17-46
0.0471664317595,18-02-12-17-47
0.0471664317595,18-02-12-17-48
0.0469726333098,18-02-12-17-49
0.0469726333098,18-02-12-17-50
0.0376703077284,18-02-12-17-51
0.0376703077284,18-02-12-17-52
0.0376703077284,18-02-12-17-53
0.0349957912458,18-02-12-17-54
0.0349957912458,18-02-12-17-55
0.0349957912458,18-02-12-17-56
0.0361883541295,18-02-12-17-57
0.0306667869168,18-02-12-17-58
0.0306667869168,18-02-12-17-59
0.0310362662772,18-02-12-18-00
0.032344789357,18-02-12-18-01
0.0384423503326,18-02-12-18-02
0.0384423503326,18-02-12-18-03
0.0372334455668,18-02-12-18-04
0.0372334455668,18-02-12-18-05
0.0372334455668,18-02-12-18-06
0.0372334455668,18-02-12-18-07
0.0372334455668,18-02-12-18-08
0.0372334455668,18-02-12-18-09
0.0372334455668,18-02-12-18-10
0.0372334455668,18-02-12-18-11
0.0372334455668,18-02-12-18-13
0.0372334455668,18-02-12-18-14
0.0372334455668,18-02-12-18-15
0.0389169472503,18-02-12-18-16
0.0355733258511,18-02-12-18-17
0.0355733258511,18-02-12-18-18
0.0331886574074074,18-02-13-19-15
0.03186111111111111,18-02-13-19-16
0.03186111111111111,18-02-13-19-17
0.030991285403050108,18-02-13-19-18
0.030991285403050108,18-02-13-19-19
0.031236383442265793,18-02-13-19-20
0.021432461873638342,18-02-13-19-21
0.0002670940170940148,18-02-13-19-22
2.6205450733749123e-05,18-02-13-19-23
0.008600427350427348,18-02-13-19-24
0.008600427350427348,18-02-13-19-25
0.01605235042735043,18-02-13-19-26
0.015749475890985326,18-02-13-19-27
0.015749475890985326,18-02-13-19-28
0.021042976939203355,18-02-13-19-29
0.021042976939203355,18-02-13-19-30
0.01886363636363637,18-02-13-19-31
0.030890804597701146,18-02-13-19-32
0.03884180790960451,18-02-13-19-33
0.06008064516129032,18-02-13-19-34
0.06008064516129032,18-02-13-19-35
0.059126984126984125,18-02-13-19-36
0.059126984126984125,18-02-13-19-37
0.059126984126984125,18-02-13-19-38
0.059126984126984125,18-02-13-19-39
0.059126984126984125,18-02-13-19-40
0.06243589743589744,18-02-13-19-41
0.06243589743589744,18-02-13-19-42
0.06243589743589744,18-02-13-19-43
0.05998774509803922,18-02-13-19-44
0.05998774509803922,18-02-13-19-45
0.060806595365418895,18-02-13-19-47
0.06246157224418094,18-02-13-19-48
0.06356394830659537,18-02-13-19-49
0.06451266395296246,18-02-13-19-50
0.07533861340679524,18-02-13-19-51
0.07533861340679524,18-02-13-19-52
0.07769425019425019,18-02-13-19-53
0.07755012243648607,18-02-13-19-54
0.07755012243648607,18-02-13-19-55
0.07760879943715765,18-02-13-19-56
0.07760879943715765,18-02-13-19-57
0.0753592690186893,18-02-13-19-58
0.07428270803270803,18-02-13-19-59
0.07323647270830369,18-02-13-20-00
0.07221929947624393,18-02-13-20-01
0.07105876112725427,18-02-13-20-02
0.07105876112725427,18-02-13-20-03
0.07685526435526435,18-02-13-20-04
0.07483275739854688,18-02-13-20-05
0.07483275739854688,18-02-13-20-06
0.07483275739854688,18-02-13-20-07
0.07472670427215881,18-02-13-20-08
0.07797345751891208,18-02-13-20-09
0.07554547669679249,18-02-13-20-10
0.07554547669679249,18-02-13-20-11
0.07554547669679249,18-02-13-20-12
0.07655274971941638,18-02-13-20-13
0.07538100301258195,18-02-13-20-14
0.06896652932837143,18-02-13-20-15
0.06896652932837143,18-02-13-20-16
0.06896652932837143,18-02-13-20-17
0.06896652932837143,18-02-13-20-18
0.06896652932837143,18-02-13-20-19
0.06896652932837143,18-02-13-20-20
0.06896652932837143,18-02-13-20-21
0.06896652932837143,18-02-13-20-22
0.06570958502776685,18-02-13-20-23
0.06762850729517396,18-02-13-20-24
0.06602850729517395,18-02-13-20-25
0.06602850729517395,18-02-13-20-26
0.06602850729517395,18-02-13-20-27
0.06663961840628507,18-02-13-20-28
0.06559830763778132,18-02-13-20-29
0.06576278132199184,18-02-13-20-30
0.06247330763778133,18-02-13-20-31
0.06680628507295173,18-02-13-20-32
0.07013961840628508,18-02-13-20-33
0.0692167286904129,18-02-13-20-34
0.0692167286904129,18-02-13-20-35
0.06815547247365429,18-02-13-20-36
0.069363986182168,18-02-13-20-38
0.07552598635931969,18-02-13-20-39
0.04089431133035784,18-02-13-21-06
0.04057328183798772,18-02-13-21-07
0.04057328183798772,18-02-13-21-08
0.04057328183798772,18-02-13-21-09
0.04057328183798772,18-02-13-21-10
0.04057328183798772,18-02-13-21-11
0.04057328183798772,18-02-13-21-12
0.04057328183798772,18-02-13-21-13
0.04057328183798772,18-02-13-21-14
0.03965824915824916,18-02-13-21-16
0.03901154401154401,18-02-13-21-17
0.03901154401154401,18-02-13-21-18
0.03901154401154401,18-02-13-21-19
0.03901154401154401,18-02-13-21-20
0.03901154401154401,18-02-13-21-21
0.03901154401154401,18-02-13-21-22
0.03901154401154401,18-02-13-21-23
0.03901154401154401,18-02-13-21-24
0.04098758671047827,18-02-13-21-25
0.040499639249639244,18-02-13-21-26
0.040499639249639244,18-02-13-21-27
0.040499639249639244,18-02-13-21-28
0.040170231729055254,18-02-13-21-29
0.034844877344877345,18-02-13-21-30
0.03403453136011275,18-02-13-21-31
0.03403453136011275,18-02-13-21-32
0.03644283746556474,18-02-13-21-33
0.05550902281239359,18-02-13-21-34
0.053298898071625335,18-02-13-21-35
0.053298898071625335,18-02-13-21-36
0.05609245867768595,18-02-13-21-37
0.05609245867768595,18-02-13-21-38
0.05609245867768595,18-02-13-21-39
0.0553217568947906,18-02-13-21-40
0.06093973442288048,18-02-13-21-41
0.06163223140495868,18-02-13-21-42
0.06256198347107438,18-02-13-21-43
0.061859039836567924,18-02-13-21-44
0.061859039836567924,18-02-13-21-45
0.061859039836567924,18-02-13-21-46
0.061859039836567924,18-02-13-21-47
0.061859039836567924,18-02-13-21-48
0.06327119509703778,18-02-13-21-49
0.06303711270003404,18-02-13-21-50
0.06303711270003404,18-02-13-21-51
0.06341164453524004,18-02-13-21-52
0.06341164453524004,18-02-13-21-53
0.06256818181818181,18-02-13-21-54
0.0629385521885522,18-02-13-21-55
0.05012848262848262,18-02-13-21-56
0.05305888555888556,18-02-13-21-57
0.05305888555888556,18-02-13-21-58
0.05305888555888556,18-02-13-21-59
0.0546003996003996,18-02-13-22-00
0.06437573789846517,18-02-13-22-13
0.06696077954504921,18-02-13-22-14
0.06696077954504921,18-02-13-22-15
0.06958250239149115,18-02-13-22-16
0.06880936347603016,18-02-13-22-17
0.06880936347603016,18-02-13-22-18
0.06865925124258458,18-02-13-22-19
0.06666849023991882,18-02-13-22-20
0.06740925124258458,18-02-13-22-21
0.07023332531665864,18-02-13-22-22
0.07023332531665864,18-02-13-22-23
0.07023332531665866,18-02-13-22-24
0.06990275597418455,18-02-13-22-25
0.07206834215167549,18-02-13-22-26
0.07438175404842072,18-02-13-22-27
0.07371937675308463,18-02-13-22-28
0.07371937675308463,18-02-13-22-29
0.06636235093131646,18-02-13-22-30
0.06636235093131646,18-02-13-22-31
0.06636235093131646,18-02-13-22-32
0.0657876382876383,18-02-13-22-33
0.06564396012671875,18-02-13-22-34
0.06564396012671875,18-02-13-22-35
0.06564396012671875,18-02-13-22-36
0.06401416765053129,18-02-13-22-37
0.0659166301862931,18-02-13-22-39
0.06716506963697975,18-02-13-22-40
0.06716506963697975,18-02-13-22-41
0.06807035451921815,18-02-13-22-42
0.0719871670152569,18-02-13-22-43
0.07058267263323442,18-02-13-22-44
0.07058267263323442,18-02-13-22-45
0.07058267263323442,18-02-13-22-46
0.06952064293730961,18-02-13-22-47
0.06476755651755652,18-02-13-22-48
0.06476755651755652,18-02-13-22-49
0.06476755651755652,18-02-13-22-50
0.06680307787450644,18-02-13-22-51
0.06680307787450644,18-02-13-22-52
0.0709682618106531,18-02-13-22-53
0.07096826181065312,18-02-13-22-54
0.07096826181065312,18-02-13-22-55
0.07007075361914071,18-02-13-22-56
0.07007075361914071,18-02-13-22-57
0.07544709770516222,18-02-13-22-58
0.07531268910301168,18-02-13-22-59
0.07308782702804441,18-02-13-23-00
0.07462359069501925,18-02-13-23-01
0.07559163059163058,18-02-13-23-02
0.07082299722749161,18-02-13-23-03
0.07658142419378373,18-02-13-23-04
0.07658142419378373,18-02-13-23-05
0.07658142419378373,18-02-13-23-06
0.07770501969940172,18-02-13-23-07
0.07787526144267717,18-02-13-23-08
0.1250532307198974,18-02-14-11-25
0.1250532307198974,18-02-14-11-26
0.12678162578162577,18-02-14-11-27
0.12678162578162577,18-02-14-11-28
0.12678162578162577,18-02-14-11-29
0.12678162578162577,18-02-14-11-30
0.12922670583384868,18-02-14-11-31
0.12922670583384868,18-02-14-11-32
0.1326834547566255,18-02-14-11-33
0.1326834547566255,18-02-14-11-34
0.12780540597613768,18-02-14-11-35
0.13100054112554113,18-02-14-11-36
0.12691974691974695,18-02-14-11-37
0.12374675324675324,18-02-14-11-38
0.12072853975292999,18-02-14-11-39
0.12072853975292999,18-02-14-11-40
0.11755643166357453,18-02-14-11-41
0.11755643166357453,18-02-14-11-42
0.11755643166357453,18-02-14-11-43
0.11755643166357453,18-02-14-11-44
0.11755643166357453,18-02-14-11-45
0.11482256115977046,18-02-14-11-46
0.11482256115977046,18-02-14-11-47
0.11482256115977046,18-02-14-11-48
0.11482256115977046,18-02-14-11-49
0.11482256115977046,18-02-14-11-50
0.11482256115977046,18-02-14-11-51
0.11221295749704842,18-02-14-11-52
0.11221295749704842,18-02-14-11-53
0.11221295749704842,18-02-14-11-54
0.10251465548340549,18-02-14-11-55
0.09506537680007068,18-02-14-11-56
0.09506537680007068,18-02-14-11-57
0.09506537680007068,18-02-14-11-58
0.09506537680007068,18-02-14-11-59
0.0903932178932179,18-02-14-12-00
0.08885513868847202,18-02-14-12-01
0.08885513868847202,18-02-14-12-02
0.09087457365866457,18-02-14-12-03
0.09752133132567915,18-02-14-12-04
0.09866627585377585,18-02-14-12-05
0.09866627585377585,18-02-14-12-06
0.1017547192036988,18-02-14-12-07
0.1017547192036988,18-02-14-12-08
0.09254505541739584,18-02-14-12-09
0.08368733923081749,18-02-14-12-10
0.08368733923081749,18-02-14-12-11
0.0855470578803912,18-02-14-12-13
0.06893578643578642,18-02-14-12-14
0.0707454705788039,18-02-14-12-15
0.06920752556622121,18-02-14-12-16
0.06920752556622121,18-02-14-12-17
0.06773502502225906,18-02-14-12-18
0.06773502502225906,18-02-14-12-19
0.06608017868656164,18-02-14-12-20
0.056647139092791246,18-02-14-12-21
0.056647139092791246,18-02-14-12-22
0.056647139092791246,18-02-14-12-23
0.05691887822322604,18-02-14-12-24
0.05691887822322604,18-02-14-12-25
0.05226776695526695,18-02-14-12-26
0.054602438377948564,18-02-14-12-27
0.0526353896103896,18-02-14-12-28
0.0526353896103896,18-02-14-12-29
0.05917476436093457,18-02-14-12-30
0.06497708415322051,18-02-14-12-31
0.06432590658134137,18-02-14-12-32
0.06432590658134137,18-02-14-12-33
0.06432590658134137,18-02-14-12-34
0.06437455865647355,18-02-14-12-35
0.05992486821568455,18-02-14-12-36
0.09326593191389111,18-02-14-12-37
0.10040061327561327,18-02-14-12-38
0.10040061327561327,18-02-14-12-39
0.10040061327561327,18-02-14-12-40
0.09709719746484453,18-02-14-12-41
0.09709719746484453,18-02-14-12-42
0.09482201825951828,18-02-14-12-43
0.09709719746484453,18-02-14-12-44
0.09403914141414144,18-02-14-12-45
0.09598311546840961,18-02-14-12-46
0.09413728632478632,18-02-14-12-47
0.09413728632478632,18-02-14-12-48
0.09413728632478632,18-02-14-12-49
0.09413728632478632,18-02-14-12-50
0.09413728632478632,18-02-14-12-51
0.09236111111111112,18-02-14-12-52
0.0774689278227014,18-02-14-12-53
0.0774689278227014,18-02-14-12-54
0.0774689278227014,18-02-14-12-55
0.07603431804820693,18-02-14-12-56
0.07642713510769067,18-02-14-12-57
0.07642713510769067,18-02-14-12-58
0.07818362193362194,18-02-14-12-59
0.07968715312465312,18-02-14-13-01
0.08132827602167225,18-02-14-13-02
0.08908145609534497,18-02-14-13-03
0.08908145609534497,18-02-14-13-04
0.09857219683608572,18-02-14-13-05
0.09274805056055055,18-02-14-13-06
0.09274805056055055,18-02-14-13-07
0.09380683519834464,18-02-14-13-08
0.09380683519834464,18-02-14-13-09
0.09206967158356047,18-02-14-13-10
0.08820426844980415,18-02-14-13-11
0.08820426844980415,18-02-14-13-12
0.08827794571329055,18-02-14-13-13
0.0898266816029974,18-02-14-13-14
0.0898266816029974,18-02-14-13-15
0.0950485342846454,18-02-14-13-16
0.09690038613649724,18-02-14-13-17
0.09690038613649724,18-02-14-13-18
0.09513856093401547,18-02-14-13-19
0.09513856093401547,18-02-14-13-20
0.09690038613649724,18-02-14-13-21
0.09513856093401547,18-02-14-13-22
0.09513856093401547,18-02-14-13-23
0.09513856093401547,18-02-14-13-24
0.09513856093401547,18-02-14-13-25
0.09513856093401547,18-02-14-13-26
0.09343965806019376,18-02-14-13-27
0.09343965806019376,18-02-14-13-28
0.09343965806019376,18-02-14-13-29
0.09690038613649724,18-02-14-13-30
0.09690038613649724,18-02-14-13-31
0.09690038613649724,18-02-14-13-32
0.09690038613649724,18-02-14-13-33
0.1061596453957565,18-02-14-13-34
0.09896454436548775,18-02-14-13-35
0.10345902811180589,18-02-14-13-36
0.10345902811180589,18-02-14-13-37
0.10757425444925443,18-02-14-13-38
0.10757425444925443,18-02-14-13-39
0.10757425444925443,18-02-14-13-40
0.10561835891381346,18-02-14-13-41
0.10335352891156462,18-02-14-13-42
0.10335352891156462,18-02-14-13-43
0.10112138605442177,18-02-14-13-44
0.09841450216450216,18-02-14-13-45
0.09841450216450216,18-02-14-13-46
0.10175914115646258,18-02-14-13-47
0.10175914115646258,18-02-14-13-49
0.10175914115646258,18-02-14-13-50
0.10860622854157335,18-02-14-13-51
0.10860622854157337,18-02-14-13-52
0.10860622854157337,18-02-14-13-53
0.10676544500697041,18-02-14-13-54
0.11146165992477468,18-02-14-13-55
0.10966389121631058,18-02-14-13-56
0.1127331993403422,18-02-14-13-57
0.11580595703579576,18-02-14-13-58
0.11580595703579576,18-02-14-13-59
0.11580595703579576,18-02-14-14-00
0.12194478073715362,18-02-14-14-01
0.11855495022867903,18-02-14-14-02
0.1164716168953457,18-02-14-14-03
0.11453042328042325,18-02-14-14-04
0.11322039072039071,18-02-14-14-05
0.11302008177008174,18-02-14-14-06
0.11302008177008174,18-02-14-14-07
0.11302008177008174,18-02-14-14-08
0.11017235252309877,18-02-14-14-09
0.11017235252309877,18-02-14-14-10
0.11002275910364144,18-02-14-14-11
0.11182014472455648,18-02-14-14-12
0.1101995629169542,18-02-14-14-13
0.10216894619068533,18-02-14-14-14
0.08071451118326117,18-02-14-14-15
0.0771004285929659,18-02-14-14-16
0.0784927431666562,18-02-14-14-17
0.07609590806019377,18-02-14-14-18
0.07609590806019377,18-02-14-14-19
0.0750241347072333,18-02-14-14-20
0.0750241347072333,18-02-14-14-21
0.07296867896182964,18-02-14-14-22
0.07981799403032279,18-02-14-14-23
0.08099162474162473,18-02-14-14-24
0.08099162474162473,18-02-14-14-25
0.08099162474162473,18-02-14-14-26
0.07502225408069564,18-02-14-14-27
0.074094610295909,18-02-14-14-28
0.0676011038024025,18-02-14-14-29
0.0694037999037999,18-02-14-14-30
0.07106180856180856,18-02-14-14-32
0.07400360750360752,18-02-14-14-33
0.0753023088023088,18-02-14-14-34
0.07939321789321789,18-02-14-14-35
0.08063501813501812,18-02-14-14-36
0.08063501813501812,18-02-14-14-37
0.08063501813501812,18-02-14-14-38
0.08063501813501812,18-02-14-14-39
0.08063501813501812,18-02-14-14-40
0.07955988455988457,18-02-14-14-41
0.07955988455988457,18-02-14-14-42
0.07955988455988457,18-02-14-14-43
0.07955988455988457,18-02-14-14-44
0.08013131313131314,18-02-14-14-45
0.08013131313131314,18-02-14-14-46
0.08346464646464646,18-02-14-14-47
0.08346464646464646,18-02-14-14-48
0.08346464646464646,18-02-14-14-49
0.08117856193514088,18-02-14-14-50
